"","ID","NPGS site","variable","month","emission","year","value"
"20642",34,"South Prairie","tmin","February","SSP370","2081-2100",-0.019999997317791
"20643",34,"South Prairie","tmin","March","SSP370","2081-2100",0.940000003576279
"20644",34,"South Prairie","tmin","April","SSP370","2081-2100",2.0799999833107
"20645",34,"South Prairie","tmin","May","SSP370","2081-2100",5.05
"20646",34,"South Prairie","tmin","June","SSP370","2081-2100",9.14999990463257
"20647",34,"South Prairie","tmin","July","SSP370","2081-2100",13.1799998283386
"20648",34,"South Prairie","tmin","August","SSP370","2081-2100",14.0999998092651
"20649",34,"South Prairie","tmin","September","SSP370","2081-2100",10.889999961853
"20650",34,"South Prairie","tmin","October","SSP370","2081-2100",6.04000005722046
"20651",34,"South Prairie","tmin","November","SSP370","2081-2100",2.47000000476837
"20652",34,"South Prairie","tmin","December","SSP370","2081-2100",-0.129999996721745
"20653",34,"South Prairie","prec","January","SSP370","2081-2100",305.5
"20654",34,"South Prairie","prec","February","SSP370","2081-2100",234.2
"20655",34,"South Prairie","prec","March","SSP370","2081-2100",188.4
"20656",34,"South Prairie","prec","April","SSP370","2081-2100",120
"20657",34,"South Prairie","prec","May","SSP370","2081-2100",78.6
"20658",34,"South Prairie","prec","June","SSP370","2081-2100",50.6
"20659",34,"South Prairie","prec","July","SSP370","2081-2100",19.2
"20660",34,"South Prairie","prec","August","SSP370","2081-2100",29.1
"20661",34,"South Prairie","prec","September","SSP370","2081-2100",63.7
"20662",34,"South Prairie","prec","October","SSP370","2081-2100",130.8
"20663",34,"South Prairie","prec","November","SSP370","2081-2100",284.3
"20664",34,"South Prairie","prec","December","SSP370","2081-2100",320.1
"20665",34,"South Prairie","tmax","January","SSP585","2021-2040",2.98999998569489
"20666",34,"South Prairie","tmax","February","SSP585","2021-2040",5.35999999046326
"20667",34,"South Prairie","tmax","March","SSP585","2021-2040",7.78999996185303
"20668",34,"South Prairie","tmax","April","SSP585","2021-2040",10.9799997329712
"20669",34,"South Prairie","tmax","May","SSP585","2021-2040",15.25
"20670",34,"South Prairie","tmax","June","SSP585","2021-2040",19.7000001907349
"20671",34,"South Prairie","tmax","July","SSP585","2021-2040",24.4199998855591
"20672",34,"South Prairie","tmax","August","SSP585","2021-2040",26.3799997329712
"20673",34,"South Prairie","tmax","September","SSP585","2021-2040",22.0800001144409
"20674",34,"South Prairie","tmax","October","SSP585","2021-2040",15.7900000572205
"20675",34,"South Prairie","tmax","November","SSP585","2021-2040",7.32000002861023
"20676",34,"South Prairie","tmax","December","SSP585","2021-2040",3.30999999046326
"20677",34,"South Prairie","tmin","January","SSP585","2021-2040",-3.55999999046326
"20678",34,"South Prairie","tmin","February","SSP585","2021-2040",-2.32999997138977
"20679",34,"South Prairie","tmin","March","SSP585","2021-2040",-1.04999998807907
"20680",34,"South Prairie","tmin","April","SSP585","2021-2040",0.230000001937151
"20681",34,"South Prairie","tmin","May","SSP585","2021-2040",3
"20682",34,"South Prairie","tmin","June","SSP585","2021-2040",6.48000001907349
"20683",34,"South Prairie","tmin","July","SSP585","2021-2040",9.45999994277954
"20684",34,"South Prairie","tmin","August","SSP585","2021-2040",9.96000003814697
"20685",34,"South Prairie","tmin","September","SSP585","2021-2040",7.12000007629395
"20686",34,"South Prairie","tmin","October","SSP585","2021-2040",3.07000002861023
"20687",34,"South Prairie","tmin","November","SSP585","2021-2040",0.130000000447035
"20688",34,"South Prairie","tmin","December","SSP585","2021-2040",-2.63000000715256
"20689",34,"South Prairie","prec","January","SSP585","2021-2040",299.8
"20690",34,"South Prairie","prec","February","SSP585","2021-2040",225.2
"20691",34,"South Prairie","prec","March","SSP585","2021-2040",182.6
"20692",34,"South Prairie","prec","April","SSP585","2021-2040",117
"20693",34,"South Prairie","prec","May","SSP585","2021-2040",78.1
"20694",34,"South Prairie","prec","June","SSP585","2021-2040",56.2
"20695",34,"South Prairie","prec","July","SSP585","2021-2040",20.5
"20696",34,"South Prairie","prec","August","SSP585","2021-2040",30.8
"20697",34,"South Prairie","prec","September","SSP585","2021-2040",64.1
"20698",34,"South Prairie","prec","October","SSP585","2021-2040",126.1
"20699",34,"South Prairie","prec","November","SSP585","2021-2040",271.1
"20700",34,"South Prairie","prec","December","SSP585","2021-2040",302.8
"20701",34,"South Prairie","tmax","January","SSP585","2041-2060",4.02999999523163
"20702",34,"South Prairie","tmax","February","SSP585","2041-2060",6.3199999332428
"20703",34,"South Prairie","tmax","March","SSP585","2041-2060",8.59999990463257
"20704",34,"South Prairie","tmax","April","SSP585","2041-2060",11.85
"20705",34,"South Prairie","tmax","May","SSP585","2041-2060",16.139999961853
"20706",34,"South Prairie","tmax","June","SSP585","2041-2060",20.6400001525879
"20707",34,"South Prairie","tmax","July","SSP585","2041-2060",25.6699996948242
"20708",34,"South Prairie","tmax","August","SSP585","2041-2060",27.8499998092651
"20709",34,"South Prairie","tmax","September","SSP585","2041-2060",23.4099998474121
"20710",34,"South Prairie","tmax","October","SSP585","2041-2060",16.8899997711182
"20711",34,"South Prairie","tmax","November","SSP585","2041-2060",8.19999995231628
"20712",34,"South Prairie","tmax","December","SSP585","2041-2060",4.43000001907349
"20713",34,"South Prairie","tmin","January","SSP585","2041-2060",-2.46999996900558
"20714",34,"South Prairie","tmin","February","SSP585","2041-2060",-1.37999996766448
"20715",34,"South Prairie","tmin","March","SSP585","2041-2060",-0.28999999538064
"20716",34,"South Prairie","tmin","April","SSP585","2041-2060",1.01999999880791
"20717",34,"South Prairie","tmin","May","SSP585","2041-2060",3.88000004291534
"20718",34,"South Prairie","tmin","June","SSP585","2041-2060",7.4
"20719",34,"South Prairie","tmin","July","SSP585","2041-2060",10.7099999427795
"20720",34,"South Prairie","tmin","August","SSP585","2041-2060",11.45
"20721",34,"South Prairie","tmin","September","SSP585","2041-2060",8.48000001907349
"20722",34,"South Prairie","tmin","October","SSP585","2041-2060",4.18999996185303
"20723",34,"South Prairie","tmin","November","SSP585","2041-2060",1.00999999940395
"20724",34,"South Prairie","tmin","December","SSP585","2041-2060",-1.42999998703599
"20725",34,"South Prairie","prec","January","SSP585","2041-2060",302.3
"20726",34,"South Prairie","prec","February","SSP585","2041-2060",231.5
"20727",34,"South Prairie","prec","March","SSP585","2041-2060",184.4
"20728",34,"South Prairie","prec","April","SSP585","2041-2060",117.8
"20729",34,"South Prairie","prec","May","SSP585","2041-2060",78.7
"20730",34,"South Prairie","prec","June","SSP585","2041-2060",55.3
"20731",34,"South Prairie","prec","July","SSP585","2041-2060",20.4
"20732",34,"South Prairie","prec","August","SSP585","2041-2060",29.7
"20733",34,"South Prairie","prec","September","SSP585","2041-2060",62.9
"20734",34,"South Prairie","prec","October","SSP585","2041-2060",127.1
"20735",34,"South Prairie","prec","November","SSP585","2041-2060",272.8
"20736",34,"South Prairie","prec","December","SSP585","2041-2060",316.6
"20737",34,"South Prairie","tmax","January","SSP585","2061-2080",5.03999991416931
"20738",34,"South Prairie","tmax","February","SSP585","2061-2080",7.25000004768372
"20739",34,"South Prairie","tmax","March","SSP585","2061-2080",9.60999994277954
"20740",34,"South Prairie","tmax","April","SSP585","2061-2080",12.6999999046326
"20741",34,"South Prairie","tmax","May","SSP585","2061-2080",17.0300001144409
"20742",34,"South Prairie","tmax","June","SSP585","2061-2080",22.0700000762939
"20743",34,"South Prairie","tmax","July","SSP585","2061-2080",27.5300003051758
"20744",34,"South Prairie","tmax","August","SSP585","2061-2080",29.7200000762939
"20745",34,"South Prairie","tmax","September","SSP585","2061-2080",25.0199996948242
"20746",34,"South Prairie","tmax","October","SSP585","2061-2080",18.2899993896484
"20747",34,"South Prairie","tmax","November","SSP585","2061-2080",9.25
"20748",34,"South Prairie","tmax","December","SSP585","2061-2080",5.35000004768372
"20749",34,"South Prairie","tmin","January","SSP585","2061-2080",-1.48999998867512
"20750",34,"South Prairie","tmin","February","SSP585","2061-2080",-0.549999991059303
"20751",34,"South Prairie","tmin","March","SSP585","2061-2080",0.620000004768372
"20752",34,"South Prairie","tmin","April","SSP585","2061-2080",1.87000000476837
"20753",34,"South Prairie","tmin","May","SSP585","2061-2080",4.75999994277954
"20754",34,"South Prairie","tmin","June","SSP585","2061-2080",8.66000013351441
"20755",34,"South Prairie","tmin","July","SSP585","2061-2080",12.4300000190735
"20756",34,"South Prairie","tmin","August","SSP585","2061-2080",13.289999961853
"20757",34,"South Prairie","tmin","September","SSP585","2061-2080",10.0900000572205
"20758",34,"South Prairie","tmin","October","SSP585","2061-2080",5.53999996185303
"20759",34,"South Prairie","tmin","November","SSP585","2061-2080",2.12999999523163
"20760",34,"South Prairie","tmin","December","SSP585","2061-2080",-0.500000005960464
"20761",34,"South Prairie","prec","January","SSP585","2061-2080",306.6
"20762",34,"South Prairie","prec","February","SSP585","2061-2080",231.8
"20763",34,"South Prairie","prec","March","SSP585","2061-2080",188.6
"20764",34,"South Prairie","prec","April","SSP585","2061-2080",120
"20765",34,"South Prairie","prec","May","SSP585","2061-2080",79.2
"20766",34,"South Prairie","prec","June","SSP585","2061-2080",52.3
"20767",34,"South Prairie","prec","July","SSP585","2061-2080",19.9
"20768",34,"South Prairie","prec","August","SSP585","2061-2080",28.9
"20769",34,"South Prairie","prec","September","SSP585","2061-2080",63.7
"20770",34,"South Prairie","prec","October","SSP585","2061-2080",125
"20771",34,"South Prairie","prec","November","SSP585","2061-2080",278.5
"20772",34,"South Prairie","prec","December","SSP585","2061-2080",311.8
"20773",34,"South Prairie","tmax","January","SSP585","2081-2100",6.38999996185303
"20774",34,"South Prairie","tmax","February","SSP585","2081-2100",8.67000002861023
"20775",34,"South Prairie","tmax","March","SSP585","2081-2100",10.6699998855591
"20776",34,"South Prairie","tmax","April","SSP585","2081-2100",13.6699999809265
"20777",34,"South Prairie","tmax","May","SSP585","2081-2100",18.1899997711182
"20778",34,"South Prairie","tmax","June","SSP585","2081-2100",23.710000038147
"20779",34,"South Prairie","tmax","July","SSP585","2081-2100",29.8000001907349
"20780",34,"South Prairie","tmax","August","SSP585","2081-2100",31.9199998855591
"20781",34,"South Prairie","tmax","September","SSP585","2081-2100",27.189999961853
"20782",34,"South Prairie","tmax","October","SSP585","2081-2100",19.65
"20783",34,"South Prairie","tmax","November","SSP585","2081-2100",10.4699997901917
"20784",34,"South Prairie","tmax","December","SSP585","2081-2100",6.48000001907349
"20785",34,"South Prairie","tmin","January","SSP585","2081-2100",-0.120000006258488
"20786",34,"South Prairie","tmin","February","SSP585","2081-2100",0.799999997019768
"20787",34,"South Prairie","tmin","March","SSP585","2081-2100",1.63999999165535
"20788",34,"South Prairie","tmin","April","SSP585","2081-2100",2.81000002622604
"20789",34,"South Prairie","tmin","May","SSP585","2081-2100",5.82999992370605
"20790",34,"South Prairie","tmin","June","SSP585","2081-2100",10.1399998664856
"20791",34,"South Prairie","tmin","July","SSP585","2081-2100",14.5700000762939
"20792",34,"South Prairie","tmin","August","SSP585","2081-2100",15.6099999427795
"20793",34,"South Prairie","tmin","September","SSP585","2081-2100",12.3899997711182
"20794",34,"South Prairie","tmin","October","SSP585","2081-2100",7.08999996185303
"20795",34,"South Prairie","tmin","November","SSP585","2081-2100",3.35000002384186
"20796",34,"South Prairie","tmin","December","SSP585","2081-2100",0.69000001475215
"20797",34,"South Prairie","prec","January","SSP585","2081-2100",311.1
"20798",34,"South Prairie","prec","February","SSP585","2081-2100",235.3
"20799",34,"South Prairie","prec","March","SSP585","2081-2100",191.3
"20800",34,"South Prairie","prec","April","SSP585","2081-2100",119.6
"20801",34,"South Prairie","prec","May","SSP585","2081-2100",77.9
"20802",34,"South Prairie","prec","June","SSP585","2081-2100",50.3
"20803",34,"South Prairie","prec","July","SSP585","2081-2100",19.2
"20804",34,"South Prairie","prec","August","SSP585","2081-2100",28.7
"20805",34,"South Prairie","prec","September","SSP585","2081-2100",64.3
"20806",34,"South Prairie","prec","October","SSP585","2081-2100",130.2
"20807",34,"South Prairie","prec","November","SSP585","2081-2100",286.3
"20808",34,"South Prairie","prec","December","SSP585","2081-2100",327.1
"20809",35,"Little Crater Meadow","tmax","January","historic","1970-2000",1.36000001430511
"20810",35,"Little Crater Meadow","tmax","February","historic","1970-2000",3.85999989509583
"20811",35,"Little Crater Meadow","tmax","March","historic","1970-2000",6.21600008010864
"20812",35,"Little Crater Meadow","tmax","April","historic","1970-2000",9.19200038909912
"20813",35,"Little Crater Meadow","tmax","May","historic","1970-2000",13.3319997787476
"20814",35,"Little Crater Meadow","tmax","June","historic","1970-2000",17.4120006561279
"20815",35,"Little Crater Meadow","tmax","July","historic","1970-2000",21.8080005645752
"20816",35,"Little Crater Meadow","tmax","August","historic","1970-2000",22.3999996185303
"20817",35,"Little Crater Meadow","tmax","September","historic","1970-2000",18.4839992523193
"20818",35,"Little Crater Meadow","tmax","October","historic","1970-2000",13.0880002975464
"20819",35,"Little Crater Meadow","tmax","November","historic","1970-2000",5.53200006484985
"20820",35,"Little Crater Meadow","tmax","December","historic","1970-2000",1.86000001430511
"20821",35,"Little Crater Meadow","tmin","January","historic","1970-2000",-5.23600006103516
"20822",35,"Little Crater Meadow","tmin","February","historic","1970-2000",-3.91199994087219
"20823",35,"Little Crater Meadow","tmin","March","historic","1970-2000",-2.31200003623962
"20824",35,"Little Crater Meadow","tmin","April","historic","1970-2000",-0.896000027656555
"20825",35,"Little Crater Meadow","tmin","May","historic","1970-2000",1.932000041008
"20826",35,"Little Crater Meadow","tmin","June","historic","1970-2000",4.97200012207031
"20827",35,"Little Crater Meadow","tmin","July","historic","1970-2000",7.66400003433228
"20828",35,"Little Crater Meadow","tmin","August","historic","1970-2000",7.40399980545044
"20829",35,"Little Crater Meadow","tmin","September","historic","1970-2000",4.88400030136108
"20830",35,"Little Crater Meadow","tmin","October","historic","1970-2000",1.23199999332428
"20831",35,"Little Crater Meadow","tmin","November","historic","1970-2000",-1.90799999237061
"20832",35,"Little Crater Meadow","tmin","December","historic","1970-2000",-4.57200002670288
"20833",35,"Little Crater Meadow","prec","January","historic","1970-2000",291
"20834",35,"Little Crater Meadow","prec","February","historic","1970-2000",213
"20835",35,"Little Crater Meadow","prec","March","historic","1970-2000",190
"20836",35,"Little Crater Meadow","prec","April","historic","1970-2000",139
"20837",35,"Little Crater Meadow","prec","May","historic","1970-2000",99
"20838",35,"Little Crater Meadow","prec","June","historic","1970-2000",70
